"date","value"
"Tue Apr 11 2017 16:15:00 GMT-0400 (EDT)","0"
"Tue Apr 11 2017 16:30:00 GMT-0400 (EDT)","0"
"Tue Apr 11 2017 16:45:00 GMT-0400 (EDT)","0"
"Tue Apr 11 2017 17:00:00 GMT-0400 (EDT)","0"
"Tue Apr 11 2017 17:15:00 GMT-0400 (EDT)","0"
"Tue Apr 11 2017 17:30:00 GMT-0400 (EDT)","0"
"Tue Apr 11 2017 17:45:00 GMT-0400 (EDT)","0"
"Tue Apr 11 2017 18:00:00 GMT-0400 (EDT)","0"
"Tue Apr 11 2017 18:15:00 GMT-0400 (EDT)","0"
"Tue Apr 11 2017 18:30:00 GMT-0400 (EDT)","0"
"Tue Apr 11 2017 18:45:00 GMT-0400 (EDT)","0"
"Tue Apr 11 2017 19:00:00 GMT-0400 (EDT)","0"
"Tue Apr 11 2017 19:15:00 GMT-0400 (EDT)","0"
"Tue Apr 11 2017 19:30:00 GMT-0400 (EDT)","0"
"Tue Apr 11 2017 19:45:00 GMT-0400 (EDT)","0"
"Tue Apr 11 2017 20:00:00 GMT-0400 (EDT)","0"
"Tue Apr 11 2017 20:15:00 GMT-0400 (EDT)","0"
"Tue Apr 11 2017 20:30:00 GMT-0400 (EDT)","0"
"Tue Apr 11 2017 20:45:00 GMT-0400 (EDT)","0"
"Tue Apr 11 2017 21:00:00 GMT-0400 (EDT)","0"
"Tue Apr 11 2017 21:15:00 GMT-0400 (EDT)","0"
"Tue Apr 11 2017 21:30:00 GMT-0400 (EDT)","0"
"Tue Apr 11 2017 21:45:00 GMT-0400 (EDT)","0"
"Tue Apr 11 2017 22:00:00 GMT-0400 (EDT)","0"
"Tue Apr 11 2017 22:15:00 GMT-0400 (EDT)","0"
"Tue Apr 11 2017 22:30:00 GMT-0400 (EDT)","0"
"Tue Apr 11 2017 22:45:00 GMT-0400 (EDT)","0"
"Tue Apr 11 2017 23:00:00 GMT-0400 (EDT)","0"
"Tue Apr 11 2017 23:15:00 GMT-0400 (EDT)","0"
"Tue Apr 11 2017 23:30:00 GMT-0400 (EDT)","0"
"Tue Apr 11 2017 23:45:00 GMT-0400 (EDT)","0"
"Wed Apr 12 2017 00:00:00 GMT-0400 (EDT)","0"
"Wed Apr 12 2017 00:15:00 GMT-0400 (EDT)","0"
"Wed Apr 12 2017 00:30:00 GMT-0400 (EDT)","0"
"Wed Apr 12 2017 00:45:00 GMT-0400 (EDT)","0"
"Wed Apr 12 2017 01:00:00 GMT-0400 (EDT)","0"
"Wed Apr 12 2017 01:15:00 GMT-0400 (EDT)","0"
"Wed Apr 12 2017 01:30:00 GMT-0400 (EDT)","0"
"Wed Apr 12 2017 01:45:00 GMT-0400 (EDT)","0"
"Wed Apr 12 2017 02:00:00 GMT-0400 (EDT)","0"
"Wed Apr 12 2017 02:15:00 GMT-0400 (EDT)","0"
"Wed Apr 12 2017 02:30:00 GMT-0400 (EDT)","0"
"Wed Apr 12 2017 02:45:00 GMT-0400 (EDT)","0"
"Wed Apr 12 2017 03:00:00 GMT-0400 (EDT)","0"
