date,value,flag
Mon Nov 12 2018 14:15:00 GMT-0500 (Eastern Standard Time),150,
Mon Nov 12 2018 14:30:00 GMT-0500 (Eastern Standard Time),0,
Mon Nov 12 2018 14:45:00 GMT-0500 (Eastern Standard Time),68,
Mon Nov 12 2018 15:00:00 GMT-0500 (Eastern Standard Time),0,
Mon Nov 12 2018 15:15:00 GMT-0500 (Eastern Standard Time),0,
Mon Nov 12 2018 15:30:00 GMT-0500 (Eastern Standard Time),0,
Mon Nov 12 2018 15:45:00 GMT-0500 (Eastern Standard Time),0,
Mon Nov 12 2018 16:00:00 GMT-0500 (Eastern Standard Time),0,
Mon Nov 12 2018 16:15:00 GMT-0500 (Eastern Standard Time),0,
Mon Nov 12 2018 16:30:00 GMT-0500 (Eastern Standard Time),836,
Mon Nov 12 2018 16:45:00 GMT-0500 (Eastern Standard Time),0,
Mon Nov 12 2018 17:00:00 GMT-0500 (Eastern Standard Time),0,
Mon Nov 12 2018 17:15:00 GMT-0500 (Eastern Standard Time),56,
Mon Nov 12 2018 17:30:00 GMT-0500 (Eastern Standard Time),0,
Mon Nov 12 2018 17:45:00 GMT-0500 (Eastern Standard Time),80,
Mon Nov 12 2018 18:00:00 GMT-0500 (Eastern Standard Time),0,
Mon Nov 12 2018 18:15:00 GMT-0500 (Eastern Standard Time),66,
Mon Nov 12 2018 18:30:00 GMT-0500 (Eastern Standard Time),24,
Mon Nov 12 2018 18:45:00 GMT-0500 (Eastern Standard Time),96,
Mon Nov 12 2018 19:00:00 GMT-0500 (Eastern Standard Time),0,
Mon Nov 12 2018 19:15:00 GMT-0500 (Eastern Standard Time),278,
Mon Nov 12 2018 19:30:00 GMT-0500 (Eastern Standard Time),94,
Mon Nov 12 2018 19:45:00 GMT-0500 (Eastern Standard Time),46,
Mon Nov 12 2018 20:00:00 GMT-0500 (Eastern Standard Time),0,
Mon Nov 12 2018 20:15:00 GMT-0500 (Eastern Standard Time),54,
Mon Nov 12 2018 20:30:00 GMT-0500 (Eastern Standard Time),60,
Mon Nov 12 2018 20:45:00 GMT-0500 (Eastern Standard Time),64,
Mon Nov 12 2018 21:00:00 GMT-0500 (Eastern Standard Time),0,
Mon Nov 12 2018 21:15:00 GMT-0500 (Eastern Standard Time),48,
Mon Nov 12 2018 21:30:00 GMT-0500 (Eastern Standard Time),0,
Mon Nov 12 2018 21:45:00 GMT-0500 (Eastern Standard Time),88,
Mon Nov 12 2018 22:00:00 GMT-0500 (Eastern Standard Time),0,
Mon Nov 12 2018 22:15:00 GMT-0500 (Eastern Standard Time),166,
Mon Nov 12 2018 22:30:00 GMT-0500 (Eastern Standard Time),242,
Mon Nov 12 2018 22:45:00 GMT-0500 (Eastern Standard Time),0,
Mon Nov 12 2018 23:00:00 GMT-0500 (Eastern Standard Time),0,
Mon Nov 12 2018 23:15:00 GMT-0500 (Eastern Standard Time),50,
Mon Nov 12 2018 23:30:00 GMT-0500 (Eastern Standard Time),0,
Mon Nov 12 2018 23:45:00 GMT-0500 (Eastern Standard Time),100,
Tue Nov 13 2018 00:00:00 GMT-0500 (Eastern Standard Time),0,
Tue Nov 13 2018 00:15:00 GMT-0500 (Eastern Standard Time),42,
Tue Nov 13 2018 00:30:00 GMT-0500 (Eastern Standard Time),0,
Tue Nov 13 2018 00:45:00 GMT-0500 (Eastern Standard Time),0,
Tue Nov 13 2018 01:00:00 GMT-0500 (Eastern Standard Time),0,
Tue Nov 13 2018 01:15:00 GMT-0500 (Eastern Standard Time),0,
Tue Nov 13 2018 01:30:00 GMT-0500 (Eastern Standard Time),184,
Tue Nov 13 2018 01:45:00 GMT-0500 (Eastern Standard Time),246,
Tue Nov 13 2018 02:00:00 GMT-0500 (Eastern Standard Time),0,
Tue Nov 13 2018 02:15:00 GMT-0500 (Eastern Standard Time),208,
Tue Nov 13 2018 02:30:00 GMT-0500 (Eastern Standard Time),0,
Tue Nov 13 2018 02:45:00 GMT-0500 (Eastern Standard Time),0,
Tue Nov 13 2018 03:00:00 GMT-0500 (Eastern Standard Time),0,
Tue Nov 13 2018 03:15:00 GMT-0500 (Eastern Standard Time),80,
Tue Nov 13 2018 03:30:00 GMT-0500 (Eastern Standard Time),108,
Tue Nov 13 2018 03:45:00 GMT-0500 (Eastern Standard Time),70,
Tue Nov 13 2018 04:00:00 GMT-0500 (Eastern Standard Time),0,
Tue Nov 13 2018 04:15:00 GMT-0500 (Eastern Standard Time),0,
Tue Nov 13 2018 04:30:00 GMT-0500 (Eastern Standard Time),430,
Tue Nov 13 2018 04:45:00 GMT-0500 (Eastern Standard Time),0,
Tue Nov 13 2018 05:00:00 GMT-0500 (Eastern Standard Time),0,
Tue Nov 13 2018 05:15:00 GMT-0500 (Eastern Standard Time),614,
Tue Nov 13 2018 05:30:00 GMT-0500 (Eastern Standard Time),0,
Tue Nov 13 2018 05:45:00 GMT-0500 (Eastern Standard Time),306,
Tue Nov 13 2018 06:00:00 GMT-0500 (Eastern Standard Time),0,
Tue Nov 13 2018 06:15:00 GMT-0500 (Eastern Standard Time),316,
Tue Nov 13 2018 06:30:00 GMT-0500 (Eastern Standard Time),276,
Tue Nov 13 2018 06:45:00 GMT-0500 (Eastern Standard Time),144,
Tue Nov 13 2018 07:00:00 GMT-0500 (Eastern Standard Time),0,
Tue Nov 13 2018 07:15:00 GMT-0500 (Eastern Standard Time),296,
Tue Nov 13 2018 07:30:00 GMT-0500 (Eastern Standard Time),0,
Tue Nov 13 2018 07:45:00 GMT-0500 (Eastern Standard Time),0,
Tue Nov 13 2018 08:00:00 GMT-0500 (Eastern Standard Time),0,
Tue Nov 13 2018 08:15:00 GMT-0500 (Eastern Standard Time),530,
Tue Nov 13 2018 08:30:00 GMT-0500 (Eastern Standard Time),166,
Tue Nov 13 2018 08:45:00 GMT-0500 (Eastern Standard Time),0,
Tue Nov 13 2018 09:00:00 GMT-0500 (Eastern Standard Time),0,
Tue Nov 13 2018 09:15:00 GMT-0500 (Eastern Standard Time),458,
Tue Nov 13 2018 09:30:00 GMT-0500 (Eastern Standard Time),0,
Tue Nov 13 2018 09:45:00 GMT-0500 (Eastern Standard Time),0,
Tue Nov 13 2018 10:00:00 GMT-0500 (Eastern Standard Time),0,
Tue Nov 13 2018 10:15:00 GMT-0500 (Eastern Standard Time),170,
Tue Nov 13 2018 10:30:00 GMT-0500 (Eastern Standard Time),0,
Tue Nov 13 2018 10:45:00 GMT-0500 (Eastern Standard Time),0,
Tue Nov 13 2018 11:00:00 GMT-0500 (Eastern Standard Time),0,
Tue Nov 13 2018 11:15:00 GMT-0500 (Eastern Standard Time),174,
Tue Nov 13 2018 11:30:00 GMT-0500 (Eastern Standard Time),0,
Tue Nov 13 2018 11:45:00 GMT-0500 (Eastern Standard Time),474,
Tue Nov 13 2018 12:00:00 GMT-0500 (Eastern Standard Time),0,
Tue Nov 13 2018 12:15:00 GMT-0500 (Eastern Standard Time),0,
Tue Nov 13 2018 12:30:00 GMT-0500 (Eastern Standard Time),422,
Tue Nov 13 2018 12:45:00 GMT-0500 (Eastern Standard Time),112,
Tue Nov 13 2018 13:00:00 GMT-0500 (Eastern Standard Time),0,
Tue Nov 13 2018 13:15:00 GMT-0500 (Eastern Standard Time),244,
Tue Nov 13 2018 13:30:00 GMT-0500 (Eastern Standard Time),0,
Tue Nov 13 2018 13:45:00 GMT-0500 (Eastern Standard Time),0,
Tue Nov 13 2018 14:00:00 GMT-0500 (Eastern Standard Time),0,
Tue Nov 13 2018 14:15:00 GMT-0500 (Eastern Standard Time),24,
Tue Nov 13 2018 14:30:00 GMT-0500 (Eastern Standard Time),324,
Tue Nov 13 2018 14:45:00 GMT-0500 (Eastern Standard Time),0,
Tue Nov 13 2018 15:00:00 GMT-0500 (Eastern Standard Time),0,
Tue Nov 13 2018 15:15:00 GMT-0500 (Eastern Standard Time),0,
Tue Nov 13 2018 15:30:00 GMT-0500 (Eastern Standard Time),0,
Tue Nov 13 2018 15:45:00 GMT-0500 (Eastern Standard Time),0,
Tue Nov 13 2018 16:00:00 GMT-0500 (Eastern Standard Time),0,
Tue Nov 13 2018 16:15:00 GMT-0500 (Eastern Standard Time),458,
Tue Nov 13 2018 16:30:00 GMT-0500 (Eastern Standard Time),18,
Tue Nov 13 2018 16:45:00 GMT-0500 (Eastern Standard Time),0,
Tue Nov 13 2018 17:00:00 GMT-0500 (Eastern Standard Time),0,
Tue Nov 13 2018 17:15:00 GMT-0500 (Eastern Standard Time),56,
Tue Nov 13 2018 17:30:00 GMT-0500 (Eastern Standard Time),0,
Tue Nov 13 2018 17:45:00 GMT-0500 (Eastern Standard Time),202,
Tue Nov 13 2018 18:00:00 GMT-0500 (Eastern Standard Time),0,
Tue Nov 13 2018 18:15:00 GMT-0500 (Eastern Standard Time),80,
Tue Nov 13 2018 18:30:00 GMT-0500 (Eastern Standard Time),16,
Tue Nov 13 2018 18:45:00 GMT-0500 (Eastern Standard Time),24,
Tue Nov 13 2018 19:00:00 GMT-0500 (Eastern Standard Time),30,
Tue Nov 13 2018 19:15:00 GMT-0500 (Eastern Standard Time),40,
Tue Nov 13 2018 19:30:00 GMT-0500 (Eastern Standard Time),36,
Tue Nov 13 2018 19:45:00 GMT-0500 (Eastern Standard Time),38,
Tue Nov 13 2018 20:00:00 GMT-0500 (Eastern Standard Time),74,
Tue Nov 13 2018 20:15:00 GMT-0500 (Eastern Standard Time),24,
Tue Nov 13 2018 20:30:00 GMT-0500 (Eastern Standard Time),46,
Tue Nov 13 2018 20:45:00 GMT-0500 (Eastern Standard Time),0,
Tue Nov 13 2018 21:00:00 GMT-0500 (Eastern Standard Time),152,
Tue Nov 13 2018 21:15:00 GMT-0500 (Eastern Standard Time),208,
Tue Nov 13 2018 21:30:00 GMT-0500 (Eastern Standard Time),90,
Tue Nov 13 2018 21:45:00 GMT-0500 (Eastern Standard Time),22,
Tue Nov 13 2018 22:00:00 GMT-0500 (Eastern Standard Time),0,
Tue Nov 13 2018 22:15:00 GMT-0500 (Eastern Standard Time),72,
Tue Nov 13 2018 22:30:00 GMT-0500 (Eastern Standard Time),62,
Tue Nov 13 2018 22:45:00 GMT-0500 (Eastern Standard Time),34,
Tue Nov 13 2018 23:00:00 GMT-0500 (Eastern Standard Time),34,
Tue Nov 13 2018 23:15:00 GMT-0500 (Eastern Standard Time),118,
Tue Nov 13 2018 23:30:00 GMT-0500 (Eastern Standard Time),42,
Tue Nov 13 2018 23:45:00 GMT-0500 (Eastern Standard Time),0,
Wed Nov 14 2018 00:00:00 GMT-0500 (Eastern Standard Time),116,
Wed Nov 14 2018 00:15:00 GMT-0500 (Eastern Standard Time),22,
Wed Nov 14 2018 00:30:00 GMT-0500 (Eastern Standard Time),284,
Wed Nov 14 2018 00:45:00 GMT-0500 (Eastern Standard Time),0,
Wed Nov 14 2018 01:00:00 GMT-0500 (Eastern Standard Time),258,
Wed Nov 14 2018 01:15:00 GMT-0500 (Eastern Standard Time),68,
Wed Nov 14 2018 01:30:00 GMT-0500 (Eastern Standard Time),60,
Wed Nov 14 2018 01:45:00 GMT-0500 (Eastern Standard Time),114,
Wed Nov 14 2018 02:00:00 GMT-0500 (Eastern Standard Time),0,
Wed Nov 14 2018 02:15:00 GMT-0500 (Eastern Standard Time),252,
Wed Nov 14 2018 02:30:00 GMT-0500 (Eastern Standard Time),30,
Wed Nov 14 2018 02:45:00 GMT-0500 (Eastern Standard Time),170,
Wed Nov 14 2018 03:00:00 GMT-0500 (Eastern Standard Time),0,
Wed Nov 14 2018 03:15:00 GMT-0500 (Eastern Standard Time),0,
Wed Nov 14 2018 03:30:00 GMT-0500 (Eastern Standard Time),260,
Wed Nov 14 2018 03:45:00 GMT-0500 (Eastern Standard Time),0,
Wed Nov 14 2018 04:00:00 GMT-0500 (Eastern Standard Time),542,
Wed Nov 14 2018 04:15:00 GMT-0500 (Eastern Standard Time),0,
Wed Nov 14 2018 04:30:00 GMT-0500 (Eastern Standard Time),496,
Wed Nov 14 2018 04:45:00 GMT-0500 (Eastern Standard Time),0,
Wed Nov 14 2018 05:00:00 GMT-0500 (Eastern Standard Time),0,
Wed Nov 14 2018 05:15:00 GMT-0500 (Eastern Standard Time),754,
Wed Nov 14 2018 05:30:00 GMT-0500 (Eastern Standard Time),56,
Wed Nov 14 2018 05:45:00 GMT-0500 (Eastern Standard Time),0,
Wed Nov 14 2018 06:00:00 GMT-0500 (Eastern Standard Time),0,
Wed Nov 14 2018 06:15:00 GMT-0500 (Eastern Standard Time),882,
Wed Nov 14 2018 06:30:00 GMT-0500 (Eastern Standard Time),0,
Wed Nov 14 2018 06:45:00 GMT-0500 (Eastern Standard Time),0,
Wed Nov 14 2018 07:00:00 GMT-0500 (Eastern Standard Time),854,
Wed Nov 14 2018 07:15:00 GMT-0500 (Eastern Standard Time),188,
Wed Nov 14 2018 07:30:00 GMT-0500 (Eastern Standard Time),142,
Wed Nov 14 2018 07:45:00 GMT-0500 (Eastern Standard Time),110,
Wed Nov 14 2018 08:00:00 GMT-0500 (Eastern Standard Time),136,
Wed Nov 14 2018 08:15:00 GMT-0500 (Eastern Standard Time),326,
Wed Nov 14 2018 08:30:00 GMT-0500 (Eastern Standard Time),120,
Wed Nov 14 2018 08:45:00 GMT-0500 (Eastern Standard Time),0,
Wed Nov 14 2018 09:00:00 GMT-0500 (Eastern Standard Time),0,
Wed Nov 14 2018 09:15:00 GMT-0500 (Eastern Standard Time),0,
Wed Nov 14 2018 09:30:00 GMT-0500 (Eastern Standard Time),848,
Wed Nov 14 2018 09:45:00 GMT-0500 (Eastern Standard Time),0,
Wed Nov 14 2018 10:00:00 GMT-0500 (Eastern Standard Time),450,
Wed Nov 14 2018 10:15:00 GMT-0500 (Eastern Standard Time),424,
Wed Nov 14 2018 10:30:00 GMT-0500 (Eastern Standard Time),142,
Wed Nov 14 2018 10:45:00 GMT-0500 (Eastern Standard Time),0,
Wed Nov 14 2018 11:00:00 GMT-0500 (Eastern Standard Time),254,
Wed Nov 14 2018 11:15:00 GMT-0500 (Eastern Standard Time),218,
Wed Nov 14 2018 11:30:00 GMT-0500 (Eastern Standard Time),266,
Wed Nov 14 2018 11:45:00 GMT-0500 (Eastern Standard Time),120,
Wed Nov 14 2018 12:00:00 GMT-0500 (Eastern Standard Time),192,
Wed Nov 14 2018 12:15:00 GMT-0500 (Eastern Standard Time),0,
Wed Nov 14 2018 12:30:00 GMT-0500 (Eastern Standard Time),268,
Wed Nov 14 2018 12:45:00 GMT-0500 (Eastern Standard Time),166,
Wed Nov 14 2018 13:00:00 GMT-0500 (Eastern Standard Time),406,
Wed Nov 14 2018 13:15:00 GMT-0500 (Eastern Standard Time),134,
Wed Nov 14 2018 13:30:00 GMT-0500 (Eastern Standard Time),0,
Wed Nov 14 2018 13:45:00 GMT-0500 (Eastern Standard Time),264,
Wed Nov 14 2018 14:00:00 GMT-0500 (Eastern Standard Time),0,
Wed Nov 14 2018 14:15:00 GMT-0500 (Eastern Standard Time),206,
Wed Nov 14 2018 14:30:00 GMT-0500 (Eastern Standard Time),92,
Wed Nov 14 2018 14:45:00 GMT-0500 (Eastern Standard Time),144,
Wed Nov 14 2018 15:00:00 GMT-0500 (Eastern Standard Time),28,
Wed Nov 14 2018 15:15:00 GMT-0500 (Eastern Standard Time),0,
Wed Nov 14 2018 15:30:00 GMT-0500 (Eastern Standard Time),0,
Wed Nov 14 2018 15:45:00 GMT-0500 (Eastern Standard Time),0,
Wed Nov 14 2018 16:00:00 GMT-0500 (Eastern Standard Time),530,
Wed Nov 14 2018 16:15:00 GMT-0500 (Eastern Standard Time),138,
Wed Nov 14 2018 16:30:00 GMT-0500 (Eastern Standard Time),216,
Wed Nov 14 2018 16:45:00 GMT-0500 (Eastern Standard Time),28,
Wed Nov 14 2018 17:00:00 GMT-0500 (Eastern Standard Time),38,
Wed Nov 14 2018 17:15:00 GMT-0500 (Eastern Standard Time),70,
Wed Nov 14 2018 17:30:00 GMT-0500 (Eastern Standard Time),102,
Wed Nov 14 2018 17:45:00 GMT-0500 (Eastern Standard Time),42,
Wed Nov 14 2018 18:00:00 GMT-0500 (Eastern Standard Time),0,
Wed Nov 14 2018 18:15:00 GMT-0500 (Eastern Standard Time),0,
Wed Nov 14 2018 18:30:00 GMT-0500 (Eastern Standard Time),0,
Wed Nov 14 2018 18:45:00 GMT-0500 (Eastern Standard Time),0,
Wed Nov 14 2018 19:00:00 GMT-0500 (Eastern Standard Time),0,
Wed Nov 14 2018 19:15:00 GMT-0500 (Eastern Standard Time),310,
Wed Nov 14 2018 19:30:00 GMT-0500 (Eastern Standard Time),164,
Wed Nov 14 2018 19:45:00 GMT-0500 (Eastern Standard Time),120,
Wed Nov 14 2018 20:00:00 GMT-0500 (Eastern Standard Time),98,
Wed Nov 14 2018 20:15:00 GMT-0500 (Eastern Standard Time),0,
Wed Nov 14 2018 20:30:00 GMT-0500 (Eastern Standard Time),74,
Wed Nov 14 2018 20:45:00 GMT-0500 (Eastern Standard Time),82,
Wed Nov 14 2018 21:00:00 GMT-0500 (Eastern Standard Time),30,
Wed Nov 14 2018 21:15:00 GMT-0500 (Eastern Standard Time),112,
Wed Nov 14 2018 21:30:00 GMT-0500 (Eastern Standard Time),0,
Wed Nov 14 2018 21:45:00 GMT-0500 (Eastern Standard Time),0,
Wed Nov 14 2018 22:00:00 GMT-0500 (Eastern Standard Time),126,
Wed Nov 14 2018 22:15:00 GMT-0500 (Eastern Standard Time),74,
Wed Nov 14 2018 22:30:00 GMT-0500 (Eastern Standard Time),38,
Wed Nov 14 2018 22:45:00 GMT-0500 (Eastern Standard Time),198,
Wed Nov 14 2018 23:00:00 GMT-0500 (Eastern Standard Time),172,
Wed Nov 14 2018 23:15:00 GMT-0500 (Eastern Standard Time),104,
Wed Nov 14 2018 23:30:00 GMT-0500 (Eastern Standard Time),66,
Wed Nov 14 2018 23:45:00 GMT-0500 (Eastern Standard Time),0,
Thu Nov 15 2018 00:00:00 GMT-0500 (Eastern Standard Time),0,
Thu Nov 15 2018 00:15:00 GMT-0500 (Eastern Standard Time),0,
Thu Nov 15 2018 00:30:00 GMT-0500 (Eastern Standard Time),244,
Thu Nov 15 2018 00:45:00 GMT-0500 (Eastern Standard Time),98,
Thu Nov 15 2018 01:00:00 GMT-0500 (Eastern Standard Time),136,
Thu Nov 15 2018 01:15:00 GMT-0500 (Eastern Standard Time),62,
Thu Nov 15 2018 01:30:00 GMT-0500 (Eastern Standard Time),126,
Thu Nov 15 2018 01:45:00 GMT-0500 (Eastern Standard Time),0,
Thu Nov 15 2018 02:00:00 GMT-0500 (Eastern Standard Time),140,
Thu Nov 15 2018 02:15:00 GMT-0500 (Eastern Standard Time),0,
Thu Nov 15 2018 02:30:00 GMT-0500 (Eastern Standard Time),194,
Thu Nov 15 2018 02:45:00 GMT-0500 (Eastern Standard Time),52,
Thu Nov 15 2018 03:00:00 GMT-0500 (Eastern Standard Time),142,
Thu Nov 15 2018 03:15:00 GMT-0500 (Eastern Standard Time),74,
Thu Nov 15 2018 03:30:00 GMT-0500 (Eastern Standard Time),148,
Thu Nov 15 2018 03:45:00 GMT-0500 (Eastern Standard Time),158,
Thu Nov 15 2018 04:00:00 GMT-0500 (Eastern Standard Time),78,
Thu Nov 15 2018 04:15:00 GMT-0500 (Eastern Standard Time),0,
Thu Nov 15 2018 04:30:00 GMT-0500 (Eastern Standard Time),322,
Thu Nov 15 2018 04:45:00 GMT-0500 (Eastern Standard Time),308,
Thu Nov 15 2018 05:00:00 GMT-0500 (Eastern Standard Time),38,
Thu Nov 15 2018 05:15:00 GMT-0500 (Eastern Standard Time),406,
Thu Nov 15 2018 05:30:00 GMT-0500 (Eastern Standard Time),82,
Thu Nov 15 2018 05:45:00 GMT-0500 (Eastern Standard Time),468,
Thu Nov 15 2018 06:00:00 GMT-0500 (Eastern Standard Time),266,
Thu Nov 15 2018 06:15:00 GMT-0500 (Eastern Standard Time),170,
Thu Nov 15 2018 06:30:00 GMT-0500 (Eastern Standard Time),208,
Thu Nov 15 2018 06:45:00 GMT-0500 (Eastern Standard Time),98,
Thu Nov 15 2018 07:00:00 GMT-0500 (Eastern Standard Time),260,
Thu Nov 15 2018 07:15:00 GMT-0500 (Eastern Standard Time),276,
Thu Nov 15 2018 07:30:00 GMT-0500 (Eastern Standard Time),166,
Thu Nov 15 2018 07:45:00 GMT-0500 (Eastern Standard Time),392,
Thu Nov 15 2018 08:00:00 GMT-0500 (Eastern Standard Time),200,
Thu Nov 15 2018 08:15:00 GMT-0500 (Eastern Standard Time),174,
Thu Nov 15 2018 08:30:00 GMT-0500 (Eastern Standard Time),80,
Thu Nov 15 2018 08:45:00 GMT-0500 (Eastern Standard Time),0,
Thu Nov 15 2018 09:00:00 GMT-0500 (Eastern Standard Time),480,
Thu Nov 15 2018 09:15:00 GMT-0500 (Eastern Standard Time),0,
Thu Nov 15 2018 09:30:00 GMT-0500 (Eastern Standard Time),0,
Thu Nov 15 2018 09:45:00 GMT-0500 (Eastern Standard Time),334,
Thu Nov 15 2018 10:00:00 GMT-0500 (Eastern Standard Time),304,
Thu Nov 15 2018 10:15:00 GMT-0500 (Eastern Standard Time),104,
Thu Nov 15 2018 10:30:00 GMT-0500 (Eastern Standard Time),252,
Thu Nov 15 2018 10:45:00 GMT-0500 (Eastern Standard Time),0,
Thu Nov 15 2018 11:00:00 GMT-0500 (Eastern Standard Time),256,
Thu Nov 15 2018 11:15:00 GMT-0500 (Eastern Standard Time),0,
Thu Nov 15 2018 11:30:00 GMT-0500 (Eastern Standard Time),354,
Thu Nov 15 2018 11:45:00 GMT-0500 (Eastern Standard Time),0,
Thu Nov 15 2018 12:00:00 GMT-0500 (Eastern Standard Time),0,
Thu Nov 15 2018 12:15:00 GMT-0500 (Eastern Standard Time),406,
Thu Nov 15 2018 12:30:00 GMT-0500 (Eastern Standard Time),0,
Thu Nov 15 2018 12:45:00 GMT-0500 (Eastern Standard Time),278,
Thu Nov 15 2018 13:00:00 GMT-0500 (Eastern Standard Time),34,
Thu Nov 15 2018 13:15:00 GMT-0500 (Eastern Standard Time),132,
Thu Nov 15 2018 13:30:00 GMT-0500 (Eastern Standard Time),96,
Thu Nov 15 2018 13:45:00 GMT-0500 (Eastern Standard Time),120,
Thu Nov 15 2018 14:00:00 GMT-0500 (Eastern Standard Time),0,
Thu Nov 15 2018 14:15:00 GMT-0500 (Eastern Standard Time),250,
Thu Nov 15 2018 14:30:00 GMT-0500 (Eastern Standard Time),44,
Thu Nov 15 2018 14:45:00 GMT-0500 (Eastern Standard Time),0,
Thu Nov 15 2018 15:00:00 GMT-0500 (Eastern Standard Time),0,
Thu Nov 15 2018 15:15:00 GMT-0500 (Eastern Standard Time),282,
Thu Nov 15 2018 15:30:00 GMT-0500 (Eastern Standard Time),54,
Thu Nov 15 2018 15:45:00 GMT-0500 (Eastern Standard Time),126,
Thu Nov 15 2018 16:00:00 GMT-0500 (Eastern Standard Time),48,
Thu Nov 15 2018 16:15:00 GMT-0500 (Eastern Standard Time),0,
Thu Nov 15 2018 16:30:00 GMT-0500 (Eastern Standard Time),174,
Thu Nov 15 2018 16:45:00 GMT-0500 (Eastern Standard Time),10,
Thu Nov 15 2018 17:00:00 GMT-0500 (Eastern Standard Time),0,
Thu Nov 15 2018 17:15:00 GMT-0500 (Eastern Standard Time),0,
Thu Nov 15 2018 17:30:00 GMT-0500 (Eastern Standard Time),118,
Thu Nov 15 2018 17:45:00 GMT-0500 (Eastern Standard Time),46,
Thu Nov 15 2018 18:00:00 GMT-0500 (Eastern Standard Time),18,
Thu Nov 15 2018 18:15:00 GMT-0500 (Eastern Standard Time),46,
Thu Nov 15 2018 18:30:00 GMT-0500 (Eastern Standard Time),42,
Thu Nov 15 2018 18:45:00 GMT-0500 (Eastern Standard Time),28,
Thu Nov 15 2018 19:00:00 GMT-0500 (Eastern Standard Time),26,
Thu Nov 15 2018 19:15:00 GMT-0500 (Eastern Standard Time),0,
Thu Nov 15 2018 19:30:00 GMT-0500 (Eastern Standard Time),126,
Thu Nov 15 2018 19:45:00 GMT-0500 (Eastern Standard Time),0,
Thu Nov 15 2018 20:00:00 GMT-0500 (Eastern Standard Time),0,
Thu Nov 15 2018 20:15:00 GMT-0500 (Eastern Standard Time),0,
Thu Nov 15 2018 20:30:00 GMT-0500 (Eastern Standard Time),0,
Thu Nov 15 2018 20:45:00 GMT-0500 (Eastern Standard Time),262,
Thu Nov 15 2018 21:00:00 GMT-0500 (Eastern Standard Time),0,
Thu Nov 15 2018 21:15:00 GMT-0500 (Eastern Standard Time),0,
Thu Nov 15 2018 21:30:00 GMT-0500 (Eastern Standard Time),124,
Thu Nov 15 2018 21:45:00 GMT-0500 (Eastern Standard Time),0,
Thu Nov 15 2018 22:00:00 GMT-0500 (Eastern Standard Time),0,
Thu Nov 15 2018 22:15:00 GMT-0500 (Eastern Standard Time),140,
Thu Nov 15 2018 22:30:00 GMT-0500 (Eastern Standard Time),0,
Thu Nov 15 2018 22:45:00 GMT-0500 (Eastern Standard Time),150,
Thu Nov 15 2018 23:00:00 GMT-0500 (Eastern Standard Time),64,
Thu Nov 15 2018 23:15:00 GMT-0500 (Eastern Standard Time),0,
Thu Nov 15 2018 23:30:00 GMT-0500 (Eastern Standard Time),102,
Thu Nov 15 2018 23:45:00 GMT-0500 (Eastern Standard Time),60,
Fri Nov 16 2018 00:00:00 GMT-0500 (Eastern Standard Time),0,
Fri Nov 16 2018 00:15:00 GMT-0500 (Eastern Standard Time),140,
Fri Nov 16 2018 00:30:00 GMT-0500 (Eastern Standard Time),0,
Fri Nov 16 2018 00:45:00 GMT-0500 (Eastern Standard Time),164,
Fri Nov 16 2018 01:00:00 GMT-0500 (Eastern Standard Time),0,
Fri Nov 16 2018 01:15:00 GMT-0500 (Eastern Standard Time),0,
Fri Nov 16 2018 01:30:00 GMT-0500 (Eastern Standard Time),270,
Fri Nov 16 2018 01:45:00 GMT-0500 (Eastern Standard Time),0,
Fri Nov 16 2018 02:00:00 GMT-0500 (Eastern Standard Time),202,
Fri Nov 16 2018 02:15:00 GMT-0500 (Eastern Standard Time),56,
Fri Nov 16 2018 02:30:00 GMT-0500 (Eastern Standard Time),126,
Fri Nov 16 2018 02:45:00 GMT-0500 (Eastern Standard Time),0,
Fri Nov 16 2018 03:00:00 GMT-0500 (Eastern Standard Time),172,
Fri Nov 16 2018 03:15:00 GMT-0500 (Eastern Standard Time),0,
Fri Nov 16 2018 03:30:00 GMT-0500 (Eastern Standard Time),0,
Fri Nov 16 2018 03:45:00 GMT-0500 (Eastern Standard Time),394,
Fri Nov 16 2018 04:00:00 GMT-0500 (Eastern Standard Time),0,
Fri Nov 16 2018 04:15:00 GMT-0500 (Eastern Standard Time),0,
Fri Nov 16 2018 04:30:00 GMT-0500 (Eastern Standard Time),332,
Fri Nov 16 2018 04:45:00 GMT-0500 (Eastern Standard Time),218,
Fri Nov 16 2018 05:00:00 GMT-0500 (Eastern Standard Time),0,
Fri Nov 16 2018 05:15:00 GMT-0500 (Eastern Standard Time),282,
Fri Nov 16 2018 05:30:00 GMT-0500 (Eastern Standard Time),0,
Fri Nov 16 2018 05:45:00 GMT-0500 (Eastern Standard Time),408,
Fri Nov 16 2018 06:00:00 GMT-0500 (Eastern Standard Time),150,
Fri Nov 16 2018 06:15:00 GMT-0500 (Eastern Standard Time),0,
Fri Nov 16 2018 06:30:00 GMT-0500 (Eastern Standard Time),322,
Fri Nov 16 2018 06:45:00 GMT-0500 (Eastern Standard Time),0,
Fri Nov 16 2018 07:00:00 GMT-0500 (Eastern Standard Time),450,
Fri Nov 16 2018 07:15:00 GMT-0500 (Eastern Standard Time),0,
Fri Nov 16 2018 07:30:00 GMT-0500 (Eastern Standard Time),0,
